value/v_loss,value/v_mean,value/v_max,value/v_min,critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/actor_loss,actor/mse,step
0.012398375198245049,-0.021652737632393837,0.037573233246803284,-0.09831099957227707,1.5240347385406494,0.11269646137952805,0.21225064992904663,-0.018697641789913177,2.991387367248535,0.4888622760772705,0
0.024799274280667305,-36.1851921081543,-4.612598419189453,-38.32223892211914,1.8457040786743164,-36.858741760253906,-3.021192789077759,-39.065406799316406,2.7690796852111816,0.28469833731651306,10000
0.09132829308509827,-53.14460754394531,0.6584919691085815,-60.80598831176758,1.7254539728164673,-53.688812255859375,1.2508660554885864,-61.24698257446289,11.58193588256836,0.24671301245689392,20000
0.18037784099578857,-58.33224868774414,-3.3201794624328613,-73.47067260742188,3.2669026851654053,-59.40636444091797,-2.979011297225952,-73.71349334716797,3.373765468597412,0.2148745059967041,30000
0.1520206332206726,-60.997886657714844,-2.1536645889282227,-79.30614471435547,2.0449392795562744,-61.438289642333984,-2.5626285076141357,-79.464111328125,26.471240997314453,0.21242082118988037,40000
0.1266888529062271,-61.18817901611328,-0.742110013961792,-82.28307342529297,1.5958576202392578,-61.56890106201172,-2.7359349727630615,-82.44303131103516,8.920584678649902,0.20327353477478027,50000
0.12032639235258102,-60.85825729370117,0.3695482015609741,-83.64177703857422,1.6592862606048584,-61.21498489379883,-0.3371593952178955,-83.76148223876953,9.288422584533691,0.18989185988903046,60000
0.17214205861091614,-60.771636962890625,0.31594130396842957,-84.3202896118164,3.0406012535095215,-61.41626739501953,-0.17540223896503448,-84.40910339355469,29.510801315307617,0.19565007090568542,70000
0.12167929112911224,-59.96919250488281,-0.5574981570243835,-85.04359436035156,2.6209335327148438,-60.15740203857422,-0.20001789927482605,-85.06941223144531,29.567047119140625,0.19787095487117767,80000
0.12136869132518768,-59.99091339111328,0.2586748003959656,-85.3837890625,2.2500669956207275,-60.51345443725586,-0.07866272330284119,-85.42259979248047,13.930204391479492,0.17942799627780914,90000
0.20382091403007507,-61.63050842285156,0.018119394779205322,-85.76264190673828,4.126208305358887,-61.45948028564453,-0.16692332923412323,-85.66670989990234,68.86642456054688,0.1977490931749344,100000
0.11017318069934845,-60.8807258605957,-0.06729960441589355,-86.24012756347656,1.443656325340271,-61.23077392578125,0.40813368558883667,-86.2756118774414,13.038490295410156,0.17727933824062347,110000
0.3480926752090454,-61.52556228637695,-0.6652811765670776,-85.86322021484375,4.064458847045898,-61.8199462890625,-1.7104170322418213,-86.20732116699219,50.42578887939453,0.19780704379081726,120000
0.12587371468544006,-61.926605224609375,-0.2965918481349945,-86.80534362792969,2.837991237640381,-62.64959716796875,-0.7454922199249268,-86.99480438232422,10.961894989013672,0.1834908425807953,130000
0.11924706399440765,-62.61229705810547,0.030731886625289917,-87.88800811767578,1.9331082105636597,-63.04740905761719,-0.09651771187782288,-87.94584655761719,9.71084213256836,0.18756917119026184,140000
0.14298509061336517,-62.05216979980469,-1.4298596382141113,-88.5592269897461,2.3184683322906494,-62.284393310546875,-1.7073756456375122,-88.58390045166016,14.91637134552002,0.182411789894104,150000
0.7843184471130371,-61.323883056640625,-0.9154758453369141,-89.42982482910156,13.475362777709961,-61.13618850708008,-0.582892656326294,-89.41175079345703,145.02127075195312,0.18226173520088196,160000
0.1711145043373108,-63.02315902709961,0.09204646944999695,-90.11326599121094,2.193448543548584,-63.3475341796875,0.5963253974914551,-90.20257568359375,21.08692169189453,0.17002153396606445,170000
0.13430136442184448,-61.81634521484375,1.6578660011291504,-90.8337631225586,3.3312225341796875,-62.11977005004883,-0.3009062707424164,-90.83866119384766,27.060775756835938,0.16843104362487793,180000
0.14032724499702454,-63.5282096862793,0.2210191786289215,-91.62299346923828,2.140108585357666,-63.782630920410156,0.10318826138973236,-91.62744140625,6.25335168838501,0.1828206181526184,190000
0.11731527000665665,-63.34028625488281,1.9369527101516724,-92.10926818847656,1.684328317642212,-63.62083053588867,1.8596254587173462,-92.1048355102539,18.590862274169922,0.18409188091754913,200000
0.16054204106330872,-63.2725830078125,-3.9932799339294434,-92.70372009277344,1.8291780948638916,-63.54697799682617,-3.7322585582733154,-92.64004516601562,29.109268188476562,0.1881091594696045,210000
0.16874253749847412,-61.702911376953125,-0.9824533462524414,-93.19361877441406,2.421663761138916,-61.77417755126953,0.10060769319534302,-93.15057373046875,33.059593200683594,0.1774037927389145,220000
0.11526218801736832,-65.0438232421875,-0.6172780394554138,-93.50192260742188,1.4197871685028076,-65.22589111328125,0.2533565163612366,-93.52908325195312,30.821786880493164,0.2089310884475708,230000
0.22232747077941895,-63.78799057006836,-1.8660906553268433,-93.98843383789062,1.6583136320114136,-64.13946533203125,-1.0422450304031372,-94.04882049560547,17.72632598876953,0.17334794998168945,240000
0.2177988588809967,-66.27133178710938,0.8089966773986816,-94.46207427978516,1.5638456344604492,-66.60969543457031,1.0734516382217407,-94.4959716796875,17.305686950683594,0.17216792702674866,250000
0.15928202867507935,-63.930702209472656,0.46422630548477173,-94.75221252441406,1.5544347763061523,-64.25836944580078,0.2202688455581665,-94.85648345947266,12.883946418762207,0.1556791216135025,260000
0.13417387008666992,-62.971275329589844,-0.7088673114776611,-95.31272888183594,1.561448097229004,-63.28394317626953,-0.36823537945747375,-95.1854019165039,18.342933654785156,0.17219167947769165,270000
0.1447422355413437,-65.97028350830078,-2.2519712448120117,-95.41056060791016,1.6821433305740356,-66.50686645507812,-3.679875135421753,-95.50836944580078,10.184904098510742,0.17959602177143097,280000
0.17829127609729767,-64.16277313232422,-0.27111706137657166,-95.668701171875,1.0528055429458618,-64.58293914794922,0.0198652446269989,-95.71275329589844,14.762939453125,0.17271959781646729,290000
0.15996962785720825,-65.71894836425781,-5.017374038696289,-96.0501708984375,5.444838047027588,-65.96155548095703,-1.831041693687439,-96.06513977050781,24.58131217956543,0.18761736154556274,300000
0.1295449435710907,-65.5546875,-11.855138778686523,-96.28582763671875,1.370424747467041,-65.8876724243164,-9.561165809631348,-96.34848022460938,18.135339736938477,0.15445710718631744,310000
0.1600857377052307,-63.308013916015625,0.13546064496040344,-96.43098449707031,1.229241967201233,-63.747032165527344,0.20366013050079346,-96.56800842285156,6.964982986450195,0.15712206065654755,320000
0.23854675889015198,-64.8402328491211,1.3802975416183472,-96.72887420654297,2.3955440521240234,-64.9983139038086,-0.654373288154602,-96.54447937011719,26.18451690673828,0.17082062363624573,330000
0.11889264732599258,-64.58010864257812,1.4289636611938477,-96.92176055908203,2.038015365600586,-64.94320678710938,0.36485758423805237,-96.98265838623047,17.0953311920166,0.1560242772102356,340000
0.1512710005044937,-65.19158935546875,1.1702637672424316,-97.01380157470703,1.6554797887802124,-65.5732421875,-0.016275525093078613,-97.08587646484375,8.555493354797363,0.17155249416828156,350000
0.14953862130641937,-64.90241241455078,0.2835193872451782,-97.22370910644531,1.676877498626709,-65.19953155517578,0.5090486407279968,-97.22407531738281,20.35739517211914,0.17223843932151794,360000
0.1268281638622284,-65.63997650146484,0.6076198816299438,-97.44668579101562,2.350269317626953,-65.69234466552734,-0.05269962549209595,-97.40785217285156,18.37450408935547,0.1712612509727478,370000
0.181573748588562,-65.699462890625,-5.430984973907471,-97.65636444091797,1.4563926458358765,-66.17359924316406,-0.2768254280090332,-97.67192840576172,10.615863800048828,0.1489037275314331,380000
0.1629660427570343,-64.13662719726562,0.11892873048782349,-97.65294647216797,1.729313611984253,-64.69801330566406,0.2919396460056305,-97.69060516357422,8.853887557983398,0.17011421918869019,390000
0.22240866720676422,-65.38240814208984,0.5850850939750671,-97.71122741699219,1.7949780225753784,-65.93511962890625,0.47487422823905945,-97.82779693603516,5.959213733673096,0.16149264574050903,400000
0.10419772565364838,-67.10301208496094,-0.008616000413894653,-97.81336975097656,1.1900023221969604,-67.27114868164062,0.03514230251312256,-97.86498260498047,9.064043045043945,0.16512000560760498,410000
0.17281801998615265,-65.47632598876953,0.9330026507377625,-97.89575958251953,1.3207955360412598,-65.78076171875,0.45352059602737427,-97.99230194091797,9.760705947875977,0.15957827866077423,420000
0.2837268114089966,-66.09095764160156,0.8089736700057983,-98.04179382324219,2.3862574100494385,-66.47727966308594,1.353210210800171,-98.09820556640625,18.04511833190918,0.15806162357330322,430000
0.13149863481521606,-66.17959594726562,0.044678717851638794,-96.60195922851562,1.8208311796188354,-66.38814544677734,0.6936839818954468,-96.52476501464844,12.82183837890625,0.16207103431224823,440000
0.2267850935459137,-65.92807006835938,0.9612300395965576,-98.27603149414062,1.2429234981536865,-66.12390899658203,0.470352441072464,-98.18306732177734,23.760005950927734,0.16299444437026978,450000
