critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/total_loss,actor/q_loss,actor/bc_loss,actor/entropy_loss,actor/mse,beta/beta_loss,beta/beta,step
1.9944112300872803,-0.09841199219226837,0.11215066909790039,-0.28015458583831787,-2.520552635192871,0.33948665857315063,2.2551474571228027,-5.11518669128418,0.7517157793045044,9.206116676330566,0.9997000694274902,0
0.6031291484832764,-37.67216491699219,-0.24169811606407166,-40.41111755371094,38.308414459228516,37.567020416259766,0.8518710136413574,-0.11047785729169846,0.28395700454711914,0.5705416202545166,0.1074964627623558,10000
0.9825403094291687,-51.732810974121094,-1.8475255966186523,-63.7509651184082,51.76129913330078,51.054832458496094,0.5986975431442261,0.10776782035827637,0.1995658576488495,-0.0006729661836288869,0.02812991477549076,20000
0.5678756237030029,-56.78526306152344,-0.5864840745925903,-76.46735382080078,57.02704620361328,56.348262786865234,0.5616885423660278,0.11709760129451752,0.18722951412200928,-0.005366228520870209,0.028329811990261078,30000
0.4073530435562134,-62.2100830078125,-0.18666917085647583,-82.75897979736328,62.55861282348633,61.944461822509766,0.5056287050247192,0.10852104425430298,0.16854290664196014,0.008348219096660614,0.028396476060152054,40000
0.5032428503036499,-61.925384521484375,0.1956811249256134,-86.74694061279297,62.17173767089844,61.549034118652344,0.5013272166252136,0.12137443572282791,0.16710907220840454,-0.0003086285141762346,0.02893873304128647,50000
0.315918892621994,-67.44441223144531,-0.05313140153884888,-89.75695037841797,67.69567108154297,67.08583068847656,0.4957613945007324,0.11408445984125137,0.16525380313396454,-0.000409548549214378,0.028992364183068275,60000
0.39446601271629333,-68.06309509277344,-0.3582242727279663,-90.53699493408203,68.32242584228516,67.70686340332031,0.4983275234699249,0.11723582446575165,0.16610917448997498,0.0046027288772165775,0.028844526037573814,70000
0.37779682874679565,-66.0057373046875,-0.013804852962493896,-93.12117004394531,66.31016540527344,65.72830200195312,0.47440391778945923,0.1074584573507309,0.15813463926315308,-0.003238201141357422,0.02847500890493393,80000
0.38131600618362427,-68.95954895019531,-0.04900708794593811,-94.2657241821289,69.2225112915039,68.6204833984375,0.4880691468715668,0.11395653337240219,0.1626897156238556,-0.002539515495300293,0.028758911415934563,90000
0.6068716049194336,-66.82855987548828,-0.2545910179615021,-95.74388122558594,66.98737335205078,66.34263610839844,0.5348845720291138,0.10985192656517029,0.1782948523759842,0.006231950595974922,0.02852281741797924,100000
