critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/total_loss,actor/q_loss,actor/bc_loss,actor/entropy_loss,actor/mse,beta/beta_loss,beta/beta,step
1.9982974529266357,-0.07934412360191345,0.10154584795236588,-0.26521748304367065,-4.13971471786499,0.3339150547981262,0.7446561455726624,-5.218286037445068,0.7446561455726624,9.320100784301758,0.9997000694274902,0
4.742704391479492,-39.694374084472656,-1.008143424987793,-40.65967559814453,39.80984115600586,39.6609992980957,0.5291712880134583,-0.38032788038253784,0.5291712880134583,0.7825468182563782,0.09738243371248245,10000
2.083425521850586,-51.549560546875,0.6511915922164917,-64.12364196777344,51.44178009033203,50.96891784667969,0.4074690639972687,0.06538970023393631,0.4074690639972687,0.007718237582594156,0.018209494650363922,20000
0.9146155714988708,-47.47272491455078,-3.6226863861083984,-77.42951202392578,47.3992919921875,46.86061096191406,0.439696341753006,0.09898440539836884,0.439696341753006,-0.0029386708047240973,0.02253022789955139,30000
0.918695330619812,-48.22323989868164,0.9767422080039978,-82.38908386230469,48.214420318603516,47.746543884277344,0.3933008313179016,0.07457582652568817,0.3933008313179016,0.0029604644514620304,0.019123563542962074,40000
0.8472602963447571,-48.116912841796875,-3.86385178565979,-80.65917205810547,48.21601867675781,47.74419403076172,0.39192819595336914,0.07989540696144104,0.39192819595336914,0.0005364307435229421,0.02004566416144371,50000
0.915023684501648,-49.71120071411133,0.08307164907455444,-81.88016510009766,49.724727630615234,49.27095031738281,0.3802539110183716,0.07352356612682343,0.3802539110183716,0.003266893792897463,0.01943250000476837,60000
0.6169285178184509,-50.40317916870117,0.2004794180393219,-78.59724426269531,50.22504806518555,49.76951599121094,0.3817649483680725,0.07376811653375626,0.3817649483680725,-0.0009974759304895997,0.018677353858947754,70000
1.2832973003387451,-49.93933868408203,0.07639354467391968,-86.30900573730469,49.7540397644043,49.274234771728516,0.4174865484237671,0.06231699138879776,0.4174865484237671,0.002776535926386714,0.017865439876914024,80000
0.7212033271789551,-50.55862045288086,0.1993139386177063,-88.23662567138672,50.377784729003906,49.92945098876953,0.3785178065299988,0.06981818377971649,0.3785178065299988,0.009072351269423962,0.01821248047053814,90000
1.0462398529052734,-51.47896194458008,-1.7815096378326416,-84.81342315673828,51.30641174316406,50.854854583740234,0.3915000557899475,0.06005937606096268,0.3915000557899475,0.0072364346124231815,0.017193157225847244,100000
0.8550941944122314,-50.13850402832031,-1.4667494297027588,-83.3581771850586,50.13044738769531,49.702449798583984,0.35842305421829224,0.06957678496837616,0.35842305421829224,0.0009418226545676589,0.016844386234879494,110000
1.0042164325714111,-51.35206604003906,-7.403947353363037,-84.36613464355469,51.415042877197266,50.97437286376953,0.37101632356643677,0.06965439766645432,0.37101632356643677,0.0008564320742152631,0.01731071062386036,120000
1.3129444122314453,-52.50537109375,1.2193844318389893,-80.9815902709961,52.355255126953125,51.92605209350586,0.36187127232551575,0.06733444333076477,0.36187127232551575,-0.0030194339342415333,0.016893107444047928,130000
0.919282078742981,-51.68308639526367,-0.08029016852378845,-87.46292877197266,51.62568283081055,51.210601806640625,0.3455151319503784,0.06956575810909271,0.3455151319503784,0.0006627662223763764,0.01696511171758175,140000
0.6586716771125793,-50.93242263793945,0.25453776121139526,-81.6326904296875,50.89683151245117,50.481388092041016,0.34757137298583984,0.06787063181400299,0.34757137298583984,3.159140032948926e-05,0.017134981229901314,150000
1.2951048612594604,-50.73458480834961,-2.890321731567383,-82.855224609375,50.675113677978516,50.27787780761719,0.33091655373573303,0.06632028520107269,0.33091655373573303,-0.001483648200519383,0.016500676050782204,160000
1.1184284687042236,-52.11617660522461,0.8481300473213196,-88.28278350830078,52.13542556762695,51.70368194580078,0.36327502131462097,0.06847000122070312,0.36327502131462097,0.0007137982756830752,0.017328044399619102,170000
0.8806445002555847,-51.137290954589844,0.6757460832595825,-84.30467987060547,51.104312896728516,50.698631286621094,0.3361813426017761,0.06950046122074127,0.3361813426017761,-0.005292314104735851,0.016527915373444557,180000
0.7936626076698303,-53.25862503051758,0.17508766055107117,-87.65723419189453,53.2390022277832,52.829627990722656,0.3436671495437622,0.06570866703987122,0.3436671495437622,0.0019814404658973217,0.016538280993700027,190000
0.7167619466781616,-52.77967834472656,0.5209463834762573,-91.09326934814453,52.670162200927734,52.26399230957031,0.33609795570373535,0.07007394731044769,0.33609795570373535,-0.0034431403037160635,0.016809923574328423,200000
0.6952788829803467,-52.66914367675781,-1.2396557331085205,-84.27865600585938,52.491905212402344,52.06192398071289,0.35998278856277466,0.06999887526035309,0.35998278856277466,0.0005890218308195472,0.01653190329670906,210000
1.187574028968811,-51.91293716430664,-0.4656197726726532,-88.28627014160156,51.95994186401367,51.55161666870117,0.3378353714942932,0.07048888504505157,0.3378353714942932,-0.002995316172018647,0.01635894738137722,220000
0.6062949895858765,-55.136722564697266,1.874179482460022,-88.4984359741211,55.1124153137207,54.69712829589844,0.3515089154243469,0.06377965211868286,0.3515089154243469,-0.0012292799074202776,0.016217397525906563,230000
0.8396588563919067,-55.35692596435547,-5.764875411987305,-93.357666015625,55.19089889526367,54.79518127441406,0.32759320735931396,0.06812430918216705,0.32759320735931396,-0.0027388762682676315,0.01646563783288002,240000
1.0257986783981323,-55.874305725097656,-3.760260820388794,-88.75283813476562,55.77637481689453,55.365997314453125,0.3462458848953247,0.06413422524929047,0.3462458848953247,-0.0008169047068804502,0.016100941225886345,250000
0.8393068313598633,-54.49156188964844,0.1287425458431244,-91.1645278930664,54.44927978515625,54.0587272644043,0.331626832485199,0.05892675742506981,0.331626832485199,0.0021103338804095984,0.015869097784161568,260000
0.776450514793396,-52.95528030395508,0.4709150195121765,-91.84834289550781,52.960269927978516,52.55296325683594,0.34068888425827026,0.06661652773618698,0.34068888425827026,-0.0020193394739180803,0.01617397926747799,270000
0.6976191401481628,-55.45713806152344,-1.1319721937179565,-95.99935150146484,55.39037322998047,54.998252868652344,0.33080339431762695,0.06131843477487564,0.33080339431762695,0.0013828740920871496,0.015987399965524673,280000
1.0700350999832153,-55.1331787109375,-0.02760031819343567,-91.76496124267578,54.91404724121094,54.52128982543945,0.3272506892681122,0.06550706177949905,0.3272506892681122,0.0014742414932698011,0.016130147501826286,290000
0.7225792407989502,-56.42820358276367,0.064881831407547,-93.00763702392578,56.49541473388672,56.11732864379883,0.31308096647262573,0.06500771641731262,0.31308096647262573,0.0051116421818733215,0.015918875113129616,300000
0.7305600643157959,-56.8228645324707,-6.166761875152588,-94.25153350830078,56.74760055541992,56.354400634765625,0.3253444731235504,0.06785762310028076,0.3253444731235504,8.959916885942221e-05,0.01639310084283352,310000
0.6442448496818542,-54.62398910522461,0.3689196705818176,-91.32128143310547,54.50470733642578,54.13465881347656,0.30750590562820435,0.06254085898399353,0.30750590562820435,-0.004632991272956133,0.016224944964051247,320000
0.9683972597122192,-56.32506561279297,-1.570103406906128,-89.21678924560547,56.360652923583984,55.966339111328125,0.3280245065689087,0.06628966331481934,0.3280245065689087,-0.0006095758872106671,0.01606426015496254,330000
0.607758641242981,-56.61512756347656,0.6113762855529785,-97.59508514404297,56.50032424926758,56.12016296386719,0.31326228380203247,0.06689862906932831,0.31326228380203247,-0.0037607818376272917,0.016306625679135323,340000
0.6385271549224854,-56.511295318603516,0.7651088237762451,-91.26090240478516,56.53077697753906,56.142120361328125,0.32608336210250854,0.06257091462612152,0.32608336210250854,0.0030230286065489054,0.01613972708582878,350000
0.6540694236755371,-56.06715393066406,0.1665145456790924,-89.22245025634766,56.05815124511719,55.68289566040039,0.31019580364227295,0.06506013870239258,0.31019580364227295,5.851973037351854e-05,0.016200076788663864,360000
0.5961098670959473,-57.49553680419922,1.0087864398956299,-98.10132598876953,57.47623825073242,57.10406494140625,0.30773359537124634,0.06443889439105988,0.30773359537124634,0.0009886168409138918,0.016251031309366226,370000
0.7488803267478943,-58.08732604980469,-3.463596820831299,-95.27254486083984,58.03786087036133,57.669681549072266,0.3024322986602783,0.06574580073356628,0.3024322986602783,0.003473619930446148,0.01616131328046322,380000
0.9451166391372681,-56.77446746826172,0.33034756779670715,-100.99537658691406,56.6076545715332,56.22456359863281,0.3045366108417511,0.07855692505836487,0.3045366108417511,-0.011683392338454723,0.01612335816025734,390000
2.027177333831787,-57.70967102050781,0.3462754189968109,-98.4760971069336,57.71693420410156,57.34393310546875,0.3109125792980194,0.06208688020706177,0.3109125792980194,0.0020003432873636484,0.01623554900288582,400000
0.6327340602874756,-59.48688888549805,-0.5727533102035522,-96.55545806884766,59.447784423828125,59.074745178222656,0.3095024824142456,0.06353718042373657,0.3095024824142456,0.00427110493183136,0.016048533841967583,410000
0.6740031838417053,-57.248931884765625,0.6453827023506165,-94.474609375,57.194820404052734,56.8050651550293,0.321289598941803,0.06846471130847931,0.321289598941803,6.188376573845744e-05,0.016384825110435486,420000
