value/v_loss,value/v_mean,value/v_max,value/v_min,critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/actor_loss,actor/mse,step
0.005347386933863163,0.10817220062017441,0.20302358269691467,-0.026170313358306885,1.9629560708999634,-0.0700768232345581,0.08217086642980576,-0.16376394033432007,0.6665174961090088,0.2008500099182129,0
0.2338188886642456,-28.313037872314453,-1.383204460144043,-37.088436126708984,1.8147140741348267,-29.077957153320312,-0.933501660823822,-37.695899963378906,40.45559310913086,0.03211863711476326,10000
0.2217794954776764,-29.44434356689453,2.0547823905944824,-46.408180236816406,1.4829206466674805,-30.04835319519043,1.2544537782669067,-46.32269287109375,41.517539978027344,0.03130866959691048,20000
0.273981511592865,-31.296066284179688,-0.21367692947387695,-46.68802261352539,1.6884243488311768,-31.550395965576172,-0.254216730594635,-47.5099983215332,72.58419799804688,0.023934656754136086,30000
0.3509235382080078,-30.072254180908203,1.4745008945465088,-46.62092971801758,1.9864521026611328,-30.77704620361328,0.41682255268096924,-46.93269729614258,32.051971435546875,0.02485606260597706,40000
0.7070776224136353,-31.15888214111328,0.12174233049154282,-47.219818115234375,1.9187636375427246,-31.752811431884766,0.43113553524017334,-47.99608612060547,42.685943603515625,0.022167306393384933,50000
0.3449973464012146,-32.52522659301758,0.2634803056716919,-47.463497161865234,1.329663872718811,-32.75578308105469,0.2296280562877655,-47.50569534301758,44.36737823486328,0.03117816150188446,60000
0.5046533346176147,-31.443496704101562,0.6295233964920044,-47.457881927490234,2.215756893157959,-31.830703735351562,0.3183550238609314,-47.95242691040039,89.56327819824219,0.03161991015076637,70000
0.30274489521980286,-31.416128158569336,0.5177555084228516,-47.92265701293945,1.2815396785736084,-32.07430648803711,0.3332199454307556,-47.90400314331055,28.32086181640625,0.040492042899131775,80000
0.6607041954994202,-32.8432502746582,0.17527250945568085,-47.958740234375,1.08114755153656,-33.76697540283203,0.2629041373729706,-48.589996337890625,22.845470428466797,0.03558884933590889,90000
0.5415604710578918,-32.3955078125,0.7135325074195862,-48.299442291259766,1.4132816791534424,-33.17887496948242,0.2470555305480957,-48.518375396728516,30.067447662353516,0.034578025341033936,100000
0.8272497653961182,-32.66460418701172,0.5242863893508911,-47.58935546875,1.6403254270553589,-33.37541961669922,0.4271458387374878,-47.84652328491211,78.58869171142578,0.03687215968966484,110000
0.5606796145439148,-32.828514099121094,0.3547762930393219,-48.13129806518555,1.3378299474716187,-33.625370025634766,0.07463894784450531,-47.9647216796875,27.973726272583008,0.03940251097083092,120000
0.5720827579498291,-33.572608947753906,-0.01128707081079483,-48.568443298339844,0.7447513937950134,-34.130409240722656,0.1783948391675949,-48.8601188659668,44.8480224609375,0.02943078614771366,130000
0.6822428107261658,-32.50758361816406,0.30368471145629883,-47.939605712890625,0.6899979114532471,-33.48296356201172,0.14739711582660675,-48.72225570678711,12.699514389038086,0.03161570057272911,140000
0.6645755171775818,-33.396995544433594,0.2945936322212219,-48.27021789550781,1.8924481868743896,-34.25856018066406,-0.009012088179588318,-48.642669677734375,23.65960693359375,0.03273717686533928,150000
0.5131521821022034,-33.3492317199707,0.6184773445129395,-48.5667724609375,1.7121294736862183,-33.959075927734375,0.08326226472854614,-48.71670150756836,31.34303092956543,0.03540633246302605,160000
0.5962066054344177,-31.605701446533203,0.2589312791824341,-48.100486755371094,1.727751612663269,-32.10414123535156,0.21190783381462097,-48.40793991088867,69.34745788574219,0.029344702139496803,170000
0.6586606502532959,-31.71665382385254,0.36925700306892395,-47.98066329956055,1.349242925643921,-32.43373489379883,0.46581435203552246,-48.04151916503906,29.97152328491211,0.024847136810421944,180000
0.5819759964942932,-34.00454330444336,0.5570159554481506,-48.47522735595703,0.9085871577262878,-34.6411018371582,0.19406172633171082,-48.80866241455078,35.508392333984375,0.0327831469476223,190000
1.3751533031463623,-33.33964157104492,0.328989714384079,-48.59809112548828,2.4169483184814453,-34.28375244140625,-0.021955832839012146,-49.09879684448242,14.365680694580078,0.03021634928882122,200000
0.7499760985374451,-33.38471221923828,0.21822062134742737,-48.30769729614258,2.357241153717041,-34.233642578125,0.25809645652770996,-48.88998031616211,34.158973693847656,0.026140792295336723,210000
0.8198663592338562,-33.3687629699707,-0.09822588413953781,-48.21944046020508,2.409726619720459,-34.47792434692383,-0.1063167005777359,-48.65215301513672,20.125839233398438,0.025157321244478226,220000
0.5456423163414001,-33.66569519042969,0.24722711741924286,-48.16185760498047,2.6357789039611816,-34.284725189208984,0.16268016397953033,-48.56050491333008,49.39490509033203,0.03234107047319412,230000
0.5748910903930664,-32.882423400878906,0.5179206132888794,-48.915096282958984,0.9849182367324829,-33.80717468261719,0.16112327575683594,-49.205142974853516,30.319223403930664,0.03173501789569855,240000
0.40836015343666077,-33.87019729614258,0.328312486410141,-49.04282760620117,1.28590989112854,-34.432472229003906,0.06694795191287994,-49.036598205566406,40.02386474609375,0.02808808721601963,250000
0.37945324182510376,-32.99916076660156,0.1711711585521698,-48.3441047668457,0.9358721375465393,-33.48145294189453,0.15264961123466492,-49.2152099609375,31.51173210144043,0.02977384440600872,260000
0.3594000041484833,-33.80403137207031,0.32322776317596436,-48.60800552368164,0.6994718313217163,-34.291751861572266,0.29527682065963745,-49.087528228759766,32.447540283203125,0.03278827294707298,270000
0.46969783306121826,-34.08844757080078,0.22445794939994812,-49.15256118774414,1.818230390548706,-34.95560836791992,0.14171402156352997,-49.4290885925293,21.16242218017578,0.03627205640077591,280000
0.4759991466999054,-34.88706970214844,0.539983868598938,-49.37224578857422,1.3116369247436523,-35.15168762207031,0.3219812512397766,-49.28231430053711,64.13334655761719,0.035603173077106476,290000
0.5568988919258118,-33.87055969238281,0.04187092185020447,-48.616416931152344,1.0880098342895508,-34.32082748413086,0.05504818260669708,-49.26683807373047,52.313507080078125,0.025779886171221733,300000
0.39374852180480957,-34.67704391479492,0.3991880714893341,-48.899723052978516,0.7915993332862854,-35.146724700927734,0.40137165784835815,-49.207435607910156,23.355167388916016,0.028501633554697037,310000
0.6313602328300476,-35.312721252441406,0.0746203362941742,-49.43421936035156,0.8517303466796875,-35.96746826171875,0.036033496260643005,-49.763370513916016,35.57791519165039,0.025120263919234276,320000
0.4623029828071594,-34.015708923339844,0.10865115374326706,-49.585819244384766,0.9806720614433289,-34.445289611816406,0.2186967432498932,-49.84823226928711,37.90507507324219,0.030519796535372734,330000
0.6999678611755371,-34.77894592285156,0.27281665802001953,-50.18635177612305,1.1210089921951294,-35.380672454833984,0.1652318388223648,-49.767173767089844,41.726768493652344,0.027513517066836357,340000
0.5698380470275879,-35.54087448120117,0.25725457072257996,-49.49356460571289,0.9982289671897888,-36.14558410644531,0.4348090887069702,-49.983001708984375,35.46461486816406,0.0345207154750824,350000
0.45351290702819824,-34.28348159790039,1.310834288597107,-49.24871063232422,2.96785569190979,-34.61790084838867,0.23062752187252045,-49.641845703125,85.46381378173828,0.026404350996017456,360000
0.3553289771080017,-35.509925842285156,0.5320366621017456,-49.82164001464844,1.2556653022766113,-36.38306427001953,0.37840408086776733,-50.26066970825195,10.424312591552734,0.02495524473488331,370000
0.4387597441673279,-35.64488220214844,0.33555278182029724,-50.32172775268555,1.1938331127166748,-36.04753875732422,0.2693890929222107,-50.27531814575195,54.96516418457031,0.04015655443072319,380000
0.495526522397995,-35.01713943481445,0.486407995223999,-49.64632797241211,1.5981087684631348,-35.50642395019531,0.28393691778182983,-50.34128189086914,21.121437072753906,0.02899079956114292,390000
0.5346636772155762,-35.72337341308594,0.24807393550872803,-50.53297805786133,0.8043606281280518,-36.33761978149414,0.3030471205711365,-51.10585403442383,22.20413589477539,0.026336494833230972,400000
0.9613655805587769,-35.3111572265625,0.42322587966918945,-50.188106536865234,4.5856757164001465,-35.753787994384766,0.4471857249736786,-50.42548370361328,69.37687683105469,0.028590846806764603,410000
0.5209888815879822,-36.69062805175781,0.2762644588947296,-50.48832702636719,1.4178261756896973,-37.613616943359375,0.16818490624427795,-50.78133773803711,12.925538063049316,0.03469942882657051,420000
0.8490179181098938,-35.35803985595703,0.26406416296958923,-50.61620330810547,1.4072048664093018,-36.05569076538086,0.25639578700065613,-50.626495361328125,32.449310302734375,0.026507467031478882,430000
0.5541955232620239,-35.428192138671875,0.44610798358917236,-50.33918762207031,1.8655617237091064,-36.10120391845703,0.2773016095161438,-50.89282989501953,24.79814910888672,0.026640785858035088,440000
0.32724469900131226,-35.96735763549805,0.2914109528064728,-50.54656982421875,3.4711432456970215,-36.554481506347656,0.15136556327342987,-51.13753890991211,23.47589111328125,0.03591274842619896,450000
0.6384313106536865,-37.532249450683594,0.30649760365486145,-51.25133514404297,2.833070755004883,-38.19773864746094,0.1419236809015274,-51.22282028198242,31.77428436279297,0.031963497400283813,460000
0.6151876449584961,-37.45069122314453,-0.0733252763748169,-51.29322052001953,1.3622372150421143,-38.264495849609375,0.050466492772102356,-51.8068733215332,22.97063636779785,0.03641851991415024,470000
0.6451350450515747,-35.59431457519531,0.8309908509254456,-51.08036804199219,2.1104140281677246,-36.29029846191406,0.2356550693511963,-50.96293640136719,34.26542663574219,0.023693440482020378,480000
0.6245665550231934,-36.79840087890625,0.13040746748447418,-51.36776351928711,2.304717540740967,-37.48950958251953,0.11097832024097443,-51.53567886352539,41.10386276245117,0.032971613109111786,490000
0.40197187662124634,-37.24290084838867,0.25724726915359497,-51.726470947265625,1.7628847360610962,-37.68540573120117,0.08548493683338165,-51.49336242675781,29.592418670654297,0.029535001143813133,500000
0.8327879905700684,-37.43373489379883,0.288360059261322,-51.693458557128906,1.1650457382202148,-38.344356536865234,0.19374622404575348,-51.934757232666016,19.693113327026367,0.023978501558303833,510000
0.9215015769004822,-36.41377258300781,0.7455430626869202,-51.09733963012695,1.882047176361084,-37.27659225463867,0.26850536465644836,-51.458457946777344,32.498924255371094,0.02883419394493103,520000
0.8205853700637817,-37.82332229614258,0.3762284219264984,-51.328304290771484,1.6171551942825317,-38.54251480102539,0.4134714901447296,-51.92084884643555,34.90388870239258,0.026272956281900406,530000
0.6578433513641357,-37.3497314453125,0.741006076335907,-52.69552230834961,2.74589204788208,-37.81557083129883,0.27442559599876404,-52.51348876953125,28.251148223876953,0.028721405193209648,540000
0.8783206939697266,-37.52833557128906,0.4882490336894989,-51.28255081176758,1.8924537897109985,-38.329833984375,0.1502116620540619,-51.514869689941406,40.29473114013672,0.02516808547079563,550000
0.44458580017089844,-37.90589904785156,-0.12247150391340256,-51.571842193603516,1.989668607711792,-38.31615447998047,0.1157609075307846,-52.01146697998047,32.68891525268555,0.03225121274590492,560000
0.44109925627708435,-38.664100646972656,0.3795464038848877,-51.61615753173828,1.205548644065857,-39.25547790527344,0.2027788609266281,-52.18152618408203,22.843162536621094,0.034063201397657394,570000
0.3997170329093933,-37.6983757019043,0.14741383492946625,-51.834014892578125,1.6079356670379639,-38.06078338623047,0.13548678159713745,-51.96474075317383,55.733726501464844,0.03649578616023064,580000
0.46151286363601685,-37.37012481689453,0.8509385585784912,-53.01174545288086,1.7168580293655396,-37.9556884765625,0.3976621627807617,-52.42918014526367,26.16083526611328,0.027617698535323143,590000
0.5535820126533508,-38.59088134765625,0.5707414150238037,-53.277503967285156,5.786965847015381,-39.41974639892578,0.18873891234397888,-53.61804962158203,27.786209106445312,0.02495656907558441,600000
0.5535029768943787,-37.330108642578125,0.30316752195358276,-51.80221939086914,2.057652711868286,-37.977073669433594,0.12428026646375656,-52.26104736328125,38.922576904296875,0.026200726628303528,610000
0.6646487712860107,-39.141456604003906,0.05700604245066643,-51.97697067260742,1.075777292251587,-39.88600158691406,0.24172627925872803,-52.9364128112793,26.763187408447266,0.03665156289935112,620000
0.3357141613960266,-38.7396125793457,0.4879398047924042,-51.98991775512695,1.3075778484344482,-39.08660888671875,0.4130113422870636,-52.497467041015625,28.396446228027344,0.023482754826545715,630000
