value/v_loss,value/v_mean,value/v_max,value/v_min,critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/actor_loss,actor/mse,step
0.0014990620547905564,0.08125121891498566,0.1989830583333969,-0.06563311070203781,2.828887462615967,0.026693057268857956,0.21278125047683716,-0.1061081737279892,6.8195366859436035,0.5031460523605347,0
0.034911755472421646,-36.250099182128906,0.1171482503414154,-38.298492431640625,0.8275853395462036,-36.885379791259766,-0.8611974120140076,-38.81825256347656,1.4392077922821045,0.2530953884124756,10000
0.08085664361715317,-54.345619201660156,0.011075541377067566,-59.820125579833984,3.294663906097412,-54.63969421386719,0.08884911239147186,-60.1068000793457,6.604791641235352,0.18098367750644684,20000
0.12053491175174713,-59.40370559692383,-0.30379289388656616,-71.97258758544922,1.8595221042633057,-59.87297058105469,-0.10490794479846954,-72.31774139404297,10.409098625183105,0.15649676322937012,30000
0.13320845365524292,-61.30277633666992,-0.25463610887527466,-77.2046127319336,1.9942266941070557,-61.80472946166992,-0.03935936093330383,-77.3381118774414,8.910318374633789,0.16207730770111084,40000
0.14580708742141724,-63.07600402832031,-0.5347146391868591,-78.93123626708984,1.758697509765625,-63.682491302490234,-0.4478321969509125,-79.07344055175781,10.809048652648926,0.16198265552520752,50000
0.14348196983337402,-61.561744689941406,-0.5694401264190674,-79.17756652832031,6.182397842407227,-62.23679733276367,-0.4619913101196289,-79.26405334472656,21.9051570892334,0.16087064146995544,60000
0.15527956187725067,-61.084938049316406,-0.2501126825809479,-79.90778350830078,2.5200552940368652,-61.536407470703125,-0.3289942145347595,-79.9834213256836,7.517725944519043,0.1981472671031952,70000
0.12263607978820801,-60.26429748535156,-0.32545098662376404,-80.4483871459961,4.235812664031982,-60.498226165771484,-0.23707447946071625,-80.55208587646484,23.36239242553711,0.14474913477897644,80000
0.1628158986568451,-63.25389862060547,-0.5519235730171204,-81.38127899169922,3.398454189300537,-63.70631408691406,-0.26858997344970703,-81.67994689941406,13.378575325012207,0.16502460837364197,90000
0.14020463824272156,-62.11859130859375,-0.18919187784194946,-82.62653350830078,1.6849596500396729,-62.402523040771484,-0.42008328437805176,-82.6351089477539,21.678436279296875,0.17381274700164795,100000
0.29330727458000183,-61.48289108276367,-0.4343699514865875,-83.6212387084961,1.2920422554016113,-61.73575973510742,-0.14840450882911682,-83.5848617553711,16.844125747680664,0.1469043493270874,110000
0.12471459805965424,-64.36004638671875,-5.137714862823486,-84.46150207519531,1.288156270980835,-64.80317687988281,-6.14885950088501,-84.46209716796875,9.133293151855469,0.1499330699443817,120000
0.11964157223701477,-63.45121765136719,-0.5675303936004639,-85.05302429199219,1.1777873039245605,-63.904083251953125,-0.2471318542957306,-85.16742706298828,9.257948875427246,0.13997933268547058,130000
0.2193826138973236,-64.06269073486328,-0.4234451949596405,-85.48346710205078,5.0129714012146,-64.35295104980469,-0.4853980839252472,-85.37264251708984,11.7305908203125,0.1580619215965271,140000
0.09007921814918518,-64.95370483398438,-0.5884581208229065,-85.93452453613281,2.5831074714660645,-65.18717956542969,-0.41393133997917175,-85.95304870605469,15.540197372436523,0.1499367207288742,150000
0.12966908514499664,-65.67377471923828,-0.26663845777511597,-86.5228500366211,1.3763149976730347,-65.98036193847656,-0.30965375900268555,-86.51132202148438,9.013330459594727,0.14111676812171936,160000
0.101090207695961,-64.93253326416016,-0.6217516660690308,-86.92625427246094,1.0912325382232666,-65.04271697998047,-0.1662287414073944,-86.88748931884766,22.36034393310547,0.14815562963485718,170000
0.15598668158054352,-65.5643539428711,-0.5020163655281067,-87.37155151367188,1.401794195175171,-65.8404312133789,-0.39420461654663086,-87.36560821533203,9.316123008728027,0.14397276937961578,180000
0.2168576717376709,-65.16841888427734,-0.6229187250137329,-87.63684844970703,2.004688024520874,-65.63751983642578,-0.7668511271476746,-87.56271362304688,8.323598861694336,0.11291682720184326,190000
0.11516386270523071,-64.59822082519531,-0.2652243971824646,-88.01049041748047,1.1705658435821533,-64.96134948730469,-0.2528059780597687,-87.91168975830078,5.969935417175293,0.1406226009130478,200000
0.11361794173717499,-67.07482147216797,-0.5478657484054565,-88.09375,3.316392421722412,-67.24626922607422,-0.573818564414978,-88.01283264160156,12.351367950439453,0.14155864715576172,210000
0.15176773071289062,-65.1081771850586,-0.42636752128601074,-88.33627319335938,3.631805181503296,-65.44772338867188,-0.05162471532821655,-88.36361694335938,7.835944652557373,0.13554906845092773,220000
0.1705390363931656,-65.27037048339844,-4.985253810882568,-88.54796600341797,10.42338752746582,-65.52151489257812,-5.822354316711426,-88.59028625488281,11.843527793884277,0.11600254476070404,230000
0.09391740709543228,-66.38490295410156,-0.28752565383911133,-88.80671691894531,1.7361297607421875,-66.69126892089844,-0.04769359529018402,-88.95108032226562,15.222700119018555,0.1493842601776123,240000
0.2139379382133484,-67.43850708007812,-0.5839612483978271,-88.98117065429688,3.1766905784606934,-67.99835968017578,-0.9811582565307617,-89.15331268310547,13.596780776977539,0.14565393328666687,250000
0.10298264026641846,-64.97753143310547,-0.5726416707038879,-89.20380401611328,1.4501516819000244,-65.45832061767578,-0.3028411269187927,-89.31977844238281,3.949445962905884,0.11600878834724426,260000
0.21091020107269287,-66.9859848022461,-0.5630003213882446,-89.2449722290039,2.4056501388549805,-67.41157531738281,-0.35797497630119324,-89.51448822021484,25.87460708618164,0.12945960462093353,270000
0.2761991322040558,-66.79840087890625,-0.4704565703868866,-89.61500549316406,4.095942497253418,-67.00260925292969,-0.1189216673374176,-89.49720764160156,13.302142143249512,0.12531325221061707,280000
0.2273857295513153,-66.90435791015625,-0.734586775302887,-89.86257934570312,0.8635602593421936,-67.16561889648438,-0.1179845929145813,-89.88925170898438,11.26047134399414,0.13588590919971466,290000
0.3100687265396118,-67.31999206542969,-0.5349380970001221,-89.972900390625,1.7368237972259521,-67.63726806640625,0.1151522696018219,-90.17996978759766,19.134864807128906,0.11745765060186386,300000
0.16260656714439392,-67.46116638183594,-0.3359946608543396,-90.10569763183594,2.914867877960205,-67.58709716796875,-0.12100762128829956,-90.09542083740234,16.203638076782227,0.12536044418811798,310000
0.11491980403661728,-66.3272705078125,-0.1851789653301239,-90.42083740234375,1.7532964944839478,-66.62051391601562,0.21996891498565674,-90.39490509033203,11.170275688171387,0.13822416961193085,320000
0.13742218911647797,-68.03828430175781,-0.4974420368671417,-90.52235412597656,1.2193670272827148,-68.329345703125,-0.21167615056037903,-90.6019058227539,10.594064712524414,0.12390205264091492,330000
0.1445317566394806,-64.92337799072266,-0.07326340675354004,-90.68268585205078,1.7719550132751465,-65.18995666503906,0.06032322347164154,-90.61553955078125,19.55522918701172,0.1290389597415924,340000
0.15241937339305878,-67.60404205322266,-0.33700868487358093,-90.80337524414062,0.964421272277832,-67.9955062866211,-0.23031482100486755,-90.9371566772461,6.360678672790527,0.120361328125,350000
0.15138164162635803,-66.69136047363281,-0.4739193022251129,-90.81214904785156,1.2215399742126465,-66.98924255371094,-0.08969075977802277,-90.97178649902344,12.420181274414062,0.14010737836360931,360000
0.09271061420440674,-67.80381774902344,-0.47162359952926636,-91.10326385498047,0.5983004570007324,-68.0469970703125,-0.7723875641822815,-91.08568572998047,10.015501022338867,0.12442712485790253,370000
0.2938792407512665,-68.76274108886719,-0.7019401788711548,-91.22649383544922,3.5803656578063965,-68.8592529296875,-0.7887611389160156,-91.17080688476562,16.553775787353516,0.14060330390930176,380000
0.13097548484802246,-66.73733520507812,-0.46221181750297546,-91.39781951904297,3.4252209663391113,-67.04046630859375,-0.11736840009689331,-91.41344451904297,8.68646240234375,0.13520970940589905,390000
0.14081868529319763,-66.68424987792969,-0.3770312964916229,-91.5124740600586,1.8500632047653198,-67.02392578125,-0.025757193565368652,-91.45643615722656,9.175714492797852,0.1285288780927658,400000
