critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,bc_actor/loss,onestep_actor/total_loss,onestep_actor/distill_loss,onestep_actor/q_loss,onestep_actor/mse,step
2.0105478763580322,0.02879650890827179,0.1468803435564041,-0.13851994276046753,1.4675748348236084,5.361537933349609,5.144876956939697,0.21666096150875092,0.49814021587371826,0
5.08342170715332,-39.453514099121094,-3.1413135528564453,-40.312320709228516,0.6187661290168762,39.835472106933594,0.3394933044910431,39.49597930908203,0.3616581857204437,10000
2.4983325004577637,-62.356040954589844,1.174954891204834,-63.981971740722656,0.5720663070678711,62.599552154541016,0.2685508131980896,62.33100128173828,0.309540331363678,20000
3.4495463371276855,-75.57295227050781,-14.871001243591309,-78.34156799316406,0.5135161280632019,75.75201416015625,0.28144946694374084,75.47056579589844,0.27291804552078247,30000
2.017446994781494,-81.51384735107422,-1.4856338500976562,-86.94124603271484,0.5342836380004883,81.7387924194336,0.30064821243286133,81.43814086914062,0.27355578541755676,40000
2.5314998626708984,-85.53142547607422,-2.022305965423584,-92.25457000732422,0.5453057289123535,85.74152374267578,0.2899741530418396,85.45155334472656,0.26676589250564575,50000
3.0116028785705566,-88.21403503417969,0.20103278756141663,-95.0403060913086,0.5192422270774841,88.50526428222656,0.2794824540615082,88.22578430175781,0.2391415685415268,60000
9.910172462463379,-88.59970092773438,0.2158624529838562,-96.46725463867188,0.5398722887039185,88.70574951171875,0.3374931216239929,88.36825561523438,0.2393171787261963,70000
2.9286084175109863,-86.2253646850586,-0.4754210412502289,-97.01703643798828,0.5219516158103943,86.19070434570312,0.374228298664093,85.81647491455078,0.23405489325523376,80000
1.883772850036621,-85.0024642944336,-0.09595227241516113,-97.2489242553711,0.4967082142829895,85.1722183227539,0.32571282982826233,84.84650421142578,0.23784637451171875,90000
2.2480947971343994,-83.64434814453125,0.5347750186920166,-97.36104583740234,0.5435551404953003,84.01029205322266,0.48689618706703186,83.52339935302734,0.25321483612060547,100000
