critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,bc_actor/loss,onestep_actor/total_loss,onestep_actor/distill_loss,onestep_actor/q_loss,onestep_actor/mse,step
1.995521068572998,0.004546919837594032,0.17761337757110596,-0.10313927382230759,1.5194247961044312,5.3964738845825195,5.167672634124756,0.22880136966705322,0.4912949204444885,0
0.6966331005096436,-38.732582092285156,-0.14826345443725586,-40.33890914916992,0.5413374900817871,38.95046615600586,0.2886306643486023,38.661834716796875,0.24623462557792664,10000
1.6593635082244873,-58.369110107421875,0.43538951873779297,-63.62004852294922,0.4769707918167114,58.43116760253906,0.3105074465274811,58.12065887451172,0.2094549685716629,20000
1.0998942852020264,-62.476715087890625,0.08228452503681183,-77.77159881591797,0.4697304964065552,62.5781364440918,0.33031806349754333,62.24781799316406,0.17868664860725403,30000
0.9070191979408264,-67.18281555175781,0.03644151985645294,-85.36968231201172,0.4159494638442993,67.273193359375,0.32343900203704834,66.94975280761719,0.19484888017177582,40000
1.0891876220703125,-73.07000732421875,-0.1684499979019165,-89.47107696533203,0.4661555886268616,73.28021240234375,0.3352399170398712,72.9449691772461,0.19017404317855835,50000
1.0616936683654785,-73.59318542480469,-0.21262571215629578,-92.56310272216797,0.40747129917144775,73.6048812866211,0.2695727050304413,73.33531188964844,0.1823386251926422,60000
0.9442258477210999,-74.48455810546875,0.25370779633522034,-94.52355194091797,0.46738237142562866,74.61964416503906,0.3412431478500366,74.27840423583984,0.1880359947681427,70000
1.3280346393585205,-74.88819122314453,0.09086018800735474,-96.0043716430664,0.411793053150177,74.95002746582031,0.26041027903556824,74.68962097167969,0.15652631223201752,80000
0.9111874103546143,-75.0091781616211,-0.12272027134895325,-96.97893524169922,0.442484050989151,74.96306610107422,0.31721681356430054,74.6458511352539,0.17344868183135986,90000
0.6894261837005615,-73.77835845947266,0.06470131874084473,-97.85733795166016,0.4453524053096771,73.92561340332031,0.33083632588386536,73.59477996826172,0.17432650923728943,100000
0.9090961813926697,-75.42045593261719,-0.03882977366447449,-98.65791320800781,0.4163459837436676,75.40811157226562,0.30102813243865967,75.10708618164062,0.1573040932416916,110000
1.104429006576538,-75.8306884765625,-0.8617715835571289,-99.27772521972656,0.4486795663833618,75.90325927734375,0.32913193106651306,75.57412719726562,0.16821376979351044,120000
0.8602811098098755,-76.395263671875,-0.5035039186477661,-99.65015411376953,0.42982256412506104,76.32825469970703,0.26320502161979675,76.06504821777344,0.15510255098342896,130000
0.8078793883323669,-77.2728042602539,-0.09781810641288757,-100.02284240722656,0.4333335757255554,77.28585815429688,0.3224518299102783,76.96340942382812,0.15795060992240906,140000
0.6004940271377563,-77.69302368164062,-0.4342328608036041,-100.32270812988281,0.39058372378349304,77.78141784667969,0.32875049114227295,77.45266723632812,0.1751772165298462,150000
0.6772997975349426,-76.27618408203125,-0.1386215090751648,-100.45625305175781,0.38010889291763306,76.4327392578125,0.27574673295021057,76.15699005126953,0.1623789519071579,160000
0.8756999373435974,-76.74308776855469,-9.125821113586426,-100.73555755615234,0.4172723591327667,76.82502746582031,0.3240835666656494,76.50094604492188,0.1560676544904709,170000
1.3368582725524902,-75.67013549804688,-0.19994127750396729,-100.83651733398438,0.40326809883117676,75.74897003173828,0.30280524492263794,75.4461669921875,0.1461072862148285,180000
0.5188158750534058,-76.27364349365234,-4.453045845031738,-100.95700073242188,0.39553841948509216,76.40742492675781,0.30751118063926697,76.09991455078125,0.1589450240135193,190000
0.8769478797912598,-75.11033630371094,-0.10376042127609253,-101.01563262939453,0.3566115200519562,75.21929931640625,0.29918068647384644,74.92012023925781,0.1518963873386383,200000
